2007-01-25,09:05:16,PL0GPWF05967,FW20M7,34620,1
2007-01-25,09:05:17,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:05:17,PL0GPWF05785,FW20H7,34750,3
2007-01-25,09:05:17,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:05:18,PL0GPWF05785,FW20H7,34750,3
2007-01-25,09:05:24,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:24,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:24,PL0GPWF05785,FW20H7,34760,2
2007-01-25,09:05:24,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:24,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:24,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:24,PL0GPWF05785,FW20H7,34760,5
2007-01-25,09:05:25,PL0GPWF05785,FW20H7,34760,5
2007-01-25,09:05:25,PL0GPWF05967,FW20M7,34630,2
2007-01-25,09:05:26,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:05:27,PL0GPWF06148,FW20U7,34470,1
2007-01-25,09:05:28,PL0GPWF05785,FW20H7,34770,2
2007-01-25,09:05:28,PL0GPWF05785,FW20H7,34770,7
2007-01-25,09:05:28,PL0GPWF05785,FW20H7,34770,3
2007-01-25,09:05:28,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:29,PL0GPWF05785,FW20H7,34770,5
2007-01-25,09:05:29,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:33,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:33,PL0GPWF05785,FW20H7,34770,5
2007-01-25,09:05:33,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:33,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:33,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:33,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:34,PL0GPWF05785,FW20H7,34770,2
2007-01-25,09:05:35,PL0GPWF05785,FW20H7,34760,5
2007-01-25,09:05:36,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:37,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:39,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:40,PL0GPWF05785,FW20H7,34770,4
2007-01-25,09:05:41,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:46,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34780,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,4
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,4
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34780,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34780,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34780,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34780,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34780,5
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,2
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,6
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,2
2007-01-25,09:05:47,PL0GPWF05785,FW20H7,34790,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,3
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,20
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,4
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:48,PL0GPWF05785,FW20H7,34800,1
2007-01-25,09:05:51,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:53,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:54,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:05:54,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:05:57,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:00,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:00,PL0GPWF05785,FW20H7,34790,9
2007-01-25,09:06:00,PL0GPWF05785,FW20H7,34780,1
2007-01-25,09:06:02,PL0GPWF05785,FW20H7,34800,2
2007-01-25,09:06:02,PL0GPWF05785,FW20H7,34790,1
2007-01-25,09:06:02,PL0GPWF05785,FW20H7,34790,5
2007-01-25,09:06:06,PL0GPWO14805,OW20O7290,100,3
2007-01-25,09:06:08,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:10,PL0GPWF05785,FW20H7,34760,9
2007-01-25,09:06:10,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:15,PL0GPWF05785,FW20H7,34770,5
2007-01-25,09:06:16,PL0GPWF05769,FTPSH7,12900,1
2007-01-25,09:06:20,PL0GPWF05769,FTPSH7,12900,1
2007-01-25,09:06:21,PL0GPWF05785,FW20H7,34760,10
2007-01-25,09:06:21,PL0GPWF05785,FW20H7,34760,8
2007-01-25,09:06:23,PL0GPWF05785,FW20H7,34760,2
2007-01-25,09:06:27,PL0GPWO14805,OW20O7290,100,1
2007-01-25,09:06:28,PL0GPWF05785,FW20H7,34760,17
2007-01-25,09:06:28,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:29,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:29,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:31,PL0GPWO14821,OW20O7310,285,1
2007-01-25,09:06:33,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:06:33,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:34,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:06:35,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:35,PL0GPWO14599,OW20C7350,920,1
2007-01-25,09:06:39,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:06:41,PL0GPWF05785,FW20H7,34760,2
2007-01-25,09:06:41,PL0GPWF05785,FW20H7,34760,3
2007-01-25,09:06:43,PL0GPWO14813,OW20O7300,170,1
2007-01-25,09:06:45,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:06:46,PL0GPWF05785,FW20H7,34760,10
2007-01-25,09:06:50,PL0GPWF05785,FW20H7,34760,14
2007-01-25,09:06:50,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:06:54,PL0GPWF05785,FW20H7,34760,2
2007-01-25,09:06:54,PL0GPWF05785,FW20H7,34760,6
2007-01-25,09:06:59,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:07:00,PL0GPWF05785,FW20H7,34770,2
2007-01-25,09:07:06,PL0GPWF05785,FW20H7,34770,3
2007-01-25,09:07:06,PL0GPWF05785,FW20H7,34770,2
2007-01-25,09:07:07,PL0GPWF05785,FW20H7,34770,1
2007-01-25,09:07:08,PL0GPWF05785,FW20H7,34760,3
2007-01-25,09:07:08,PL0GPWO14821,OW20O7310,285,3
2007-01-25,09:07:10,PL0GPWF05785,FW20H7,34760,10
2007-01-25,09:07:15,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:07:15,PL0GPWF05785,FW20H7,34760,3
2007-01-25,09:07:22,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:22,PL0GPWF05785,FW20H7,34750,2
2007-01-25,09:07:22,PL0GPWF05785,FW20H7,34750,2
2007-01-25,09:07:25,PL0GPWF05785,FW20H7,34750,15
2007-01-25,09:07:26,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:07:27,PL0GPWO14607,OW20C7360,540,2
2007-01-25,09:07:29,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:31,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:31,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:32,PL0GPWF05769,FTPSH7,12875,1
2007-01-25,09:07:38,PL0GPWF05967,FW20M7,34620,1
2007-01-25,09:07:49,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:07:51,PL0GPWF05785,FW20H7,34750,9
2007-01-25,09:07:52,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:52,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:52,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:52,PL0GPWF05785,FW20H7,34750,5
2007-01-25,09:07:52,PL0GPWF05785,FW20H7,34750,2
2007-01-25,09:07:52,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:52,PL0GPWF05785,FW20H7,34750,4
2007-01-25,09:07:56,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:07:57,PL0GPWF05785,FW20H7,34730,3
2007-01-25,09:07:57,PL0GPWF05967,FW20M7,34600,2
2007-01-25,09:08:00,PL0GPWF05793,FTECH7,13230,1
2007-01-25,09:08:00,PL0GPWO14847,OW20O7330,630,1
2007-01-25,09:08:01,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:08:04,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:08:06,PL0GPWF05785,FW20H7,34740,8
2007-01-25,09:08:16,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:08:18,PL0GPWF05785,FW20H7,34730,2
2007-01-25,09:08:19,PL0GPWO14847,OW20O7330,630,1
2007-01-25,09:08:22,PL0GPWF05967,FW20M7,34610,1
2007-01-25,09:08:27,PL0GPWF05785,FW20H7,34730,2
2007-01-25,09:08:30,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:08:30,PL0GPWF05785,FW20H7,34730,2
2007-01-25,09:08:30,PL0GPWF05785,FW20H7,34730,2
2007-01-25,09:08:30,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:08:30,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:08:32,PL0GPWF05967,FW20M7,34600,1
2007-01-25,09:08:35,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:08:35,PL0GPWF05967,FW20M7,34600,1
2007-01-25,09:08:39,PL0GPWF05785,FW20H7,34740,2
2007-01-25,09:08:39,PL0GPWF05785,FW20H7,34740,10
2007-01-25,09:08:45,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:08:46,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:08:48,PL0GPWF06148,FW20U7,34460,5
2007-01-25,09:08:49,PL0GPWF05785,FW20H7,34750,3
2007-01-25,09:08:49,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:08:50,PL0GPWF05785,FW20H7,34760,5
2007-01-25,09:08:56,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:08:56,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:08:56,PL0GPWF05967,FW20M7,34630,1
2007-01-25,09:09:00,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:09:02,PL0GPWF05785,FW20H7,34760,1
2007-01-25,09:09:03,PL0GPWF05785,FW20H7,34750,10
2007-01-25,09:09:06,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:09:06,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:09:13,PL0GPWF05785,FW20H7,34750,7
2007-01-25,09:09:19,PL0GPWF05785,FW20H7,34740,3
2007-01-25,09:09:25,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:25,PL0GPWF05785,FW20H7,34740,3
2007-01-25,09:09:28,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:28,PL0GPWF05785,FW20H7,34740,24
2007-01-25,09:09:34,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:34,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:34,PL0GPWF05785,FW20H7,34740,9
2007-01-25,09:09:34,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:35,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:35,PL0GPWF05785,FW20H7,34740,2
2007-01-25,09:09:37,PL0GPWO16842,OW20F7370,840,2
2007-01-25,09:09:40,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:41,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:09:41,PL0GPWF05785,FW20H7,34740,10
2007-01-25,09:09:42,PL0GPWF06148,FW20U7,34590,5
2007-01-25,09:09:42,PL0GPWF06148,FW20U7,34590,1
2007-01-25,09:09:50,PL0GPWF05785,FW20H7,34730,4
2007-01-25,09:09:56,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:09:57,PL0GPWF05785,FW20H7,34740,10
2007-01-25,09:09:57,PL0GPWF05785,FW20H7,34740,5
2007-01-25,09:09:57,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:10:00,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:10:00,PL0GPWF05785,FW20H7,34750,1
2007-01-25,09:10:00,PL0GPWF05785,FW20H7,34740,5
2007-01-25,09:10:02,PL0GPWF05785,FW20H7,34740,8
2007-01-25,09:10:03,PL0GPWO16834,OW20F7360,1200,2
2007-01-25,09:10:16,PLIJUWG00019,MW20,349.77,2
2007-01-25,09:10:23,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:10:25,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:10:29,PL0GPWF05785,FW20H7,34740,9
2007-01-25,09:10:29,PL0GPWF05785,FW20H7,34740,1
2007-01-25,09:10:32,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:10:45,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:10:53,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:10:53,PL0GPWF05793,FTECH7,13160,1
2007-01-25,09:10:53,PL0GPWF05793,FTECH7,13170,1
2007-01-25,09:10:56,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34720,2
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34720,4
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34730,10
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34730,5
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34720,5
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34720,5
2007-01-25,09:10:57,PL0GPWF05785,FW20H7,34720,2
2007-01-25,09:10:59,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:10:59,PL0GPWF05785,FW20H7,34720,10
2007-01-25,09:11:00,PL0GPWF05785,FW20H7,34700,2
2007-01-25,09:11:00,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:11:00,PL0GPWF05785,FW20H7,34710,20
2007-01-25,09:11:00,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:11:00,PL0GPWF05785,FW20H7,34700,25
2007-01-25,09:11:01,PL0GPWF05785,FW20H7,34720,8
2007-01-25,09:11:01,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:11:04,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:11:05,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:11:06,PL0GPWF05785,FW20H7,34700,2
2007-01-25,09:11:17,PL0GPWF05785,FW20H7,34720,10
2007-01-25,09:11:20,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:11:24,PL0GPWF05785,FW20H7,34720,5
2007-01-25,09:11:30,PL0GPWF05785,FW20H7,34730,2
2007-01-25,09:11:30,PL0GPWF05785,FW20H7,34720,2
2007-01-25,09:11:30,PL0GPWF05785,FW20H7,34730,3
2007-01-25,09:11:30,PL0GPWF05785,FW20H7,34730,3
2007-01-25,09:11:30,PL0GPWF05785,FW20H7,34730,4
2007-01-25,09:11:30,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:11:31,PL0GPWF05785,FW20H7,34730,5
2007-01-25,09:11:35,PL0GPWF05785,FW20H7,34730,4
2007-01-25,09:11:35,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:11:42,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:11:47,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:11:48,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:11:49,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:11:50,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:11:53,PL0GPWF05785,FW20H7,34730,28
2007-01-25,09:11:53,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:11:53,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:11:53,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:11:54,PL0GPWF05785,FW20H7,34720,2
2007-01-25,09:11:57,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:11:57,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:12:11,PL0GPWF05785,FW20H7,34720,10
2007-01-25,09:12:14,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:12:14,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:12:15,PL0GPWF05785,FW20H7,34710,8
2007-01-25,09:12:16,PL0GPWF05785,FW20H7,34710,4
2007-01-25,09:12:16,PL0GPWF05785,FW20H7,34710,4
2007-01-25,09:12:20,PL0GPWF05785,FW20H7,34700,27
2007-01-25,09:12:20,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:12:20,PL0GPWF05785,FW20H7,34710,3
2007-01-25,09:12:20,PL0GPWF05785,FW20H7,34710,5
2007-01-25,09:12:20,PL0GPWF05785,FW20H7,34700,4
2007-01-25,09:12:24,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:12:37,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:12:41,PL0GPWF05785,FW20H7,34720,2
2007-01-25,09:12:41,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:12:41,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:12:41,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:12:45,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:12:46,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:12:46,PL0GPWF05785,FW20H7,34710,9
2007-01-25,09:12:59,PL0GPWF05785,FW20H7,34720,4
2007-01-25,09:12:59,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:13:02,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:13:02,PL0GPWF05785,FW20H7,34730,7
2007-01-25,09:13:07,PL0GPWF05751,FPKOH7,24150,1
2007-01-25,09:13:07,PL0GPWF05785,FW20H7,34720,2
2007-01-25,09:13:07,PL0GPWF05785,FW20H7,34720,4
2007-01-25,09:13:07,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:13:09,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:13:09,PL0GPWO14805,OW20O7290,100,1
2007-01-25,09:13:14,PL0GPWF05785,FW20H7,34710,7
2007-01-25,09:13:14,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:13:14,PL0GPWF05785,FW20H7,34710,5
2007-01-25,09:13:15,PL0GPWF05793,FTECH7,13120,1
2007-01-25,09:13:17,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:13:35,PL0GPWF05702,FKGHH7,44800,1
2007-01-25,09:13:39,PL0GPWF05785,FW20H7,34720,2
2007-01-25,09:13:39,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:13:44,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:13:44,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:13:44,PL0GPWF05785,FW20H7,34710,17
2007-01-25,09:13:44,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:13:44,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:13:55,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:00,PL0GPWF05785,FW20H7,34710,4
2007-01-25,09:14:00,PL0GPWO14821,OW20O7310,280,1
2007-01-25,09:14:06,PL0GPWF05785,FW20H7,34720,4
2007-01-25,09:14:06,PL0GPWF05785,FW20H7,34700,7
2007-01-25,09:14:06,PL0GPWF05785,FW20H7,34710,13
2007-01-25,09:14:06,PL0GPWF05785,FW20H7,34720,5
2007-01-25,09:14:06,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:14:11,PL0GPWF05785,FW20H7,34710,10
2007-01-25,09:14:14,PL0GPWF05785,FW20H7,34710,6
2007-01-25,09:14:15,PL0GPWF05785,FW20H7,34710,17
2007-01-25,09:14:15,PL0GPWF05785,FW20H7,34710,4
2007-01-25,09:14:15,PL0GPWF05785,FW20H7,34710,10
2007-01-25,09:14:15,PL0GPWO14615,OW20C7370,330,3
2007-01-25,09:14:19,PL0GPWF05785,FW20H7,34710,10
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,12
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:14:20,PL0GPWF05785,FW20H7,34700,2
2007-01-25,09:14:21,PL0GPWF05785,FW20H7,34700,3
2007-01-25,09:14:21,PL0GPWF05785,FW20H7,34700,17
2007-01-25,09:14:22,PL0GPWF05785,FW20H7,34700,10
2007-01-25,09:14:24,PL0GPWF05785,FW20H7,34710,17
2007-01-25,09:14:24,PL0GPWF05785,FW20H7,34710,20
2007-01-25,09:14:25,PL0GPWF05785,FW20H7,34710,22
2007-01-25,09:14:26,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:14:29,PL0GPWF05785,FW20H7,34710,3
2007-01-25,09:14:29,PL0GPWF05785,FW20H7,34710,4
2007-01-25,09:14:31,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:14:33,PL0GPWF05785,FW20H7,34700,15
2007-01-25,09:14:33,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:14:33,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:14:33,PL0GPWF05785,FW20H7,34710,20
2007-01-25,09:14:33,PL0GPWF05785,FW20H7,34710,10
2007-01-25,09:14:38,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:14:39,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:14:40,PL0GPWO14607,OW20C7360,590,10
2007-01-25,09:14:41,PL0GPWO14615,OW20C7370,330,3
2007-01-25,09:14:45,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:14:45,PL0GPWO14813,OW20O7300,183,1
2007-01-25,09:14:52,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:14:53,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:14:54,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:14:58,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:15:23,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:15:27,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:15:30,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:15:31,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:15:34,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:15:38,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:15:50,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:16:04,PL0GPWF05785,FW20H7,34720,5
2007-01-25,09:16:09,PL0GPWF05785,FW20H7,34710,5
2007-01-25,09:16:09,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:16:09,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:16:09,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:16:16,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:16:17,PL0GPWF05785,FW20H7,34710,5
2007-01-25,09:16:21,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:16:27,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:16:27,PL0GPWF05785,FW20H7,34710,3
2007-01-25,09:16:28,PL0GPWF05785,FW20H7,34720,9
2007-01-25,09:16:28,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:16:50,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:16:50,PL0GPWF05785,FW20H7,34720,21
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34700,23
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34710,10
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34710,10
2007-01-25,09:17:02,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:06,PL0GPWF05785,FW20H7,34700,16
2007-01-25,09:17:06,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:13,PL0GPWF05785,FW20H7,34700,1
2007-01-25,09:17:20,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:17:20,PL0GPWF05785,FW20H7,34710,7
2007-01-25,09:17:21,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:17:21,PL0GPWF05785,FW20H7,34720,4
2007-01-25,09:17:22,PL0GPWF05785,FW20H7,34710,3
2007-01-25,09:17:27,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:27,PL0GPWF05785,FW20H7,34710,7
2007-01-25,09:17:31,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:17:31,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:31,PL0GPWF05785,FW20H7,34710,6
2007-01-25,09:17:32,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:34,PL0GPWO14615,OW20C7370,330,2
2007-01-25,09:17:35,PL0GPWF05785,FW20H7,34710,2
2007-01-25,09:17:37,PL0GPWF05785,FW20H7,34710,5
2007-01-25,09:17:40,PL0GPWF05785,FW20H7,34710,1
2007-01-25,09:17:46,PL0GPWF05785,FW20H7,34730,1
2007-01-25,09:17:46,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:17:46,PL0GPWF05785,FW20H7,34730,3
2007-01-25,09:17:47,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:17:48,PL0GPWF05785,FW20H7,34720,1
2007-01-25,09:17:49,PL0GPWF05785,FW20H7,34720,3
2007-01-25,09:17:55,PL0GPWF05785,FW20H7,34720,5
